FISH_KEY,LOCATION,YEAR,DATE_CATCH,capture_recapture,DATE_CATCH_2,taxon,FISH_NUM,fish_catch_method,ORIG_NUM,WEIGHT,TOTAL_LENGTH,FORK_LENGTH,SEX,AGE,DEAD,COMMENTS
373LA_708_F081_R,373,2012,10/2/2012,R,,F081,708,1,3,782,457,412,,8,,deep net
373LA_760_F081_R,373,2012,10/18/2012,R,,F081,760,2,9,777,447,402,2,11,,
373LA_736_F081_F,373,2012,10/16/2012,F,,F081,736,2,7,827,455,409,2,8,,
373LA_753_F081_R,373,2012,10/18/2012,R,,F081,753,2,2,906,493,446,2,,,
373LA_754_F081_R,373,2012,10/18/2012,R,,F081,754,2,3,599,459,415,1,8,,
373LA_755_F081_F,373,2012,10/18/2012,F,,F081,755,2,4,1027,487,440,2,12,,
373LA_756_F081_F,373,2012,10/18/2012,F,,F081,756,2,5,1022,496,428,2,10,,
373LA_757_F081_F,373,2012,10/18/2012,F,,F081,757,2,6,896,461,417,2,6,,
373LA_751_F081_R,373,2012,10/16/2012,R,,F081,751,2,22,809,463,417,1,21,,
373LA_759_F081_R,373,2012,10/18/2012,R,,F081,759,2,8,650,451,407,1,20,,
373LA_750_F081_R,373,2012,10/16/2012,R,,F081,750,2,21,841,475,427,1,12,,
373LA_761_F081_R,373,2012,10/18/2012,R,,F081,761,2,10,692,446,405,1,20,,
373LA_762_F081_R,373,2012,10/18/2012,R,,F081,762,2,11,737,441,399,1,,,
373LA_763_F081_R,373,2012,10/18/2012,R,,F081,763,2,12,709,495,447,1,18,,
373LA_764_F081_R,373,2012,10/18/2012,R,,F081,764,2,13,808,447,405,2,8,,
373LA_765_F081_R,373,2012,10/18/2012,R,,F081,765,2,14,792,463,416,1,12,,
373LA_766_F081_R,373,2012,10/18/2012,R,,F081,766,2,15,630,433,391,1,6,,
373LA_758_F081_F,373,2012,10/18/2012,F,,F081,758,2,7,772,432,390,2,8,,
373LA_743_F081_R,373,2012,10/16/2012,R,,F081,743,2,14,770,458,415,1,14,,
373LA_735_F081_F,373,2012,10/16/2012,F,,F081,735,2,6,823,471,434,24,7,,
373LA_700_F081_R,373,2012,5/15/2012,R,,F081,700,3,3,959,,444,,13,,P.B.'s crew;16
373LA_737_F081_F,373,2012,10/16/2012,F,,F081,737,2,8,814,456,409,24,6,,
373LA_704_F081_R,373,2012,9/25/2012,R,,F081,704,1,1,646,440,395,,9,,deep net
373LA_739_F081_R,373,2012,10/16/2012,R,,F081,739,2,10,736,438,393,1,12,,
373LA_740_F081_R,373,2012,10/16/2012,R,,F081,740,2,11,801,468,428,2,20,,new pit tag
373LA_752_F081_R,373,2012,10/18/2012,R,,F081,752,1,1,837,503,456,2,11,,deep net
373LA_742_F081_R,373,2012,10/16/2012,R,,F081,742,2,13,753,451,406,1,14,,
373LA_734_F081_F,373,2012,10/16/2012,F,,F081,734,2,5,740,491,445,2,9,,
373LA_744_F081_R,373,2012,10/16/2012,R,,F081,744,2,15,852,464,427,1,18,,
373LA_745_F081_R,373,2012,10/16/2012,R,,F081,745,2,16,708,485,440,1,16,,
373LA_746_F081_R,373,2012,10/16/2012,R,,F081,746,2,17,802,457,413,1,14,,
373LA_747_F081_R,373,2012,10/16/2012,R,,F081,747,2,18,873,466,418,2,14,,
373LA_748_F081_R,373,2012,10/16/2012,R,,F081,748,2,19,819,468,426,1,,,
373LA_749_F081_R,373,2012,10/16/2012,R,,F081,749,2,20,854,492,446,1,15,,
373LA_741_F081_R,373,2012,10/16/2012,R,,F081,741,2,12,651,432,390,1,16,,
373LA_674_F081_F,373,2012,5/14/2012,F,,F081,674,1,2,819,502,454,,9,,
373LA_699_F081_R,373,2012,5/15/2012,R,,F081,699,3,2,785,,419,,6,,P.B.'s crew;15
373LA_706_F081_F,373,2012,10/2/2012,F,,F081,706,1,1,192,297,264,,1,,deep net
373LA_673_F081_F,373,2012,5/14/2012,F,,F081,673,1,1,618,423,380,,8,,
373LA_675_F081_F,373,2012,5/14/2012,F,,F081,675,1,3,764,467,418,,10,,
373LA_676_F081_F,373,2012,5/14/2012,F,,F081,676,1,4,451,391,354,,4,,
373LA_677_F081_F,373,2012,5/14/2012,F,,F081,677,1,5,483,400,359,,4,,
373LA_678_F081_R,373,2012,5/17/2012,R,,F081,678,1,1,657,447,404,,,Y,
373LA_679_F081_F,373,2012,5/23/2012,F,,F081,679,1,1,793,456,410,,9,,
373LA_698_F081_R,373,2012,5/15/2012,R,,F081,698,3,1,806,,430,,10,,P.B.'s crew;14
373LA_1587_F081_R,373,2013,10/16/2013,R,,F081,1587,2,16,989,470,424,,14,,
373LA_1638_F081_R,373,2013,10/22/2013,R,,F081,1638,2,25,808,434,393,24,7,,
373LA_1608_F081_R,373,2013,10/16/2013,R,,F081,1608,2,37,782,446,401,1,12,,
373LA_1631_F081_R,373,2013,10/22/2013,R,,F081,1631,2,18,740,477,432,1,20,,
373LA_1630_F081_R,373,2013,10/22/2013,R,,F081,1630,2,17,768,457,412,1,15,,
373LA_1613_F081_R,373,2013,10/16/2013,R,,F081,1613,2,42,774,478,432,1,18,,"double pit,*10115"
373LA_1614_F081_F,373,2013,10/22/2013,F,,F081,1614,2,1,639,441,398,,6,,
373LA_1629_F081_R,373,2013,10/22/2013,R,,F081,1629,2,16,613,443,399,1,17,,
373LA_1578_F081_F,373,2013,10/16/2013,F,,F081,1578,2,7,557,411,370,,5,,
373LA_1639_F081_R,373,2013,10/22/2013,R,,F081,1639,2,26,665,447,398,1,5,,
373LA_1572_F081_F,373,2013,10/16/2013,F,,F081,1572,2,1,896,453,410,24,8,,
373LA_1615_F081_F,373,2013,10/22/2013,F,,F081,1615,2,2,956,473,424,24,8,,
373LA_1563_F081_F,373,2013,10/10/2013,F,,F081,1563,2,5,821,456,410,2,6,,
373LA_1616_F081_F,373,2013,10/22/2013,F,,F081,1616,2,3,738,448,405,24,7,,
373LA_1607_F081_R,373,2013,10/16/2013,R,,F081,1607,2,36,804,468,421,1,16,,
373LA_1628_F081_R,373,2013,10/22/2013,R,,F081,1628,2,15,789,454,428,1,15,,
373LA_1627_F081_R,373,2013,10/22/2013,R,,F081,1627,2,14,721,483,439,1,19,,
373LA_1606_F081_R,373,2013,10/16/2013,R,,F081,1606,2,35,845,463,419,1,10,,
373LA_1575_F081_F,373,2013,10/16/2013,F,,F081,1575,2,4,947,463,420,2,9,,
373LA_1609_F081_R,373,2013,10/16/2013,R,,F081,1609,2,38,922,465,416,,8,,
373LA_1564_F081_F,373,2013,10/10/2013,F,,F081,1564,2,6,743,455,413,1,11,,
373LA_1565_F081_R,373,2013,10/10/2013,R,,F081,1565,2,7,736,490,432,1,17,,
373LA_1566_F081_R,373,2013,10/10/2013,R,,F081,1566,2,8,775,458,416,1,15,,
373LA_1567_F081_R,373,2013,10/10/2013,R,,F081,1567,2,9,764,456,413,1,10,,
373LA_1568_F081_R,373,2013,10/10/2013,R,,F081,1568,2,10,831,465,418,1,19,,
373LA_1569_F081_R,373,2013,10/10/2013,R,,F081,1569,2,11,889,470,423,1,12,,
373LA_1611_F081_R,373,2013,10/16/2013,R,,F081,1611,2,40,738,451,407,1,15,,
373LA_1634_F081_R,373,2013,10/22/2013,R,,F081,1634,2,21,583,423,383,1,5,,
373LA_1574_F081_R,373,2013,10/16/2013,R,,F081,1574,2,3,798,504,456,1,29,,
373LA_1610_F081_R,373,2013,10/16/2013,R,,F081,1610,2,39,903,489,438,,12,,
373LA_1573_F081_F,373,2013,10/16/2013,F,,F081,1573,2,2,739,480,430,2,8,,
373LA_1636_F081_R,373,2013,10/22/2013,R,,F081,1636,2,23,776,464,421,24,,,
373LA_1633_F081_R,373,2013,10/22/2013,R,,F081,1633,2,20,784,465,416,24,15,,
373LA_1570_F081_R,373,2013,10/10/2013,R,,F081,1570,2,12,833,458,416,1,9,,
373LA_1612_F081_R,373,2013,10/16/2013,R,,F081,1612,2,41,882,463,416,2,9,,
373LA_1637_F081_R,373,2013,10/22/2013,R,,F081,1637,2,24,758,458,413,1,9,,
373LA_1632_F081_R,373,2013,10/22/2013,R,,F081,1632,2,19,665,453,407,1,21,,
373LA_1571_F081_R,373,2013,10/10/2013,R,,F081,1571,2,13,690,400,396,2,15,,
373LA_1626_F081_R,373,2013,10/22/2013,R,,F081,1626,2,13,741,464,417,1,20,,
373LA_1635_F081_R,373,2013,10/22/2013,R,,F081,1635,2,22,783,458,416,1,15,,
373LA_1642_F081_R,373,2013,10/22/2013,R,,F081,1642,2,29,683,443,400,1,6,,
373LA_1605_F081_R,373,2013,10/16/2013,R,,F081,1605,2,34,667,440,400,2,4,,
373LA_1595_F081_R,373,2013,10/16/2013,R,,F081,1595,2,24,1388,548,495,1,18,,
373LA_1580_F081_R,373,2013,10/16/2013,R,,F081,1580,2,9,788,459,416,1,8,,
373LA_1581_F081_F,373,2013,10/16/2013,F,,F081,1581,2,10,444,384,345,,5,,
373LA_1582_F081_F,373,2013,10/16/2013,F,,F081,1582,2,11,444,384,345,,4,,
373LA_1594_F081_R,373,2013,10/16/2013,R,,F081,1594,2,23,752,468,322,1,17,,
373LA_1593_F081_R,373,2013,10/16/2013,R,,F081,1593,2,22,812,463,416,1,22,,
373LA_1597_F081_R,373,2013,10/16/2013,R,,F081,1597,2,26,834,454,408,2,13,,
373LA_1641_F081_R,373,2013,10/22/2013,R,,F081,1641,2,28,866,450,407,24,9,,
373LA_1598_F081_R,373,2013,10/16/2013,R,,F081,1598,2,27,651,490,443,,,,skinny
373LA_1591_F081_R,373,2013,10/16/2013,R,,F081,1591,2,20,590,418,376,1,7,,
373LA_1590_F081_R,373,2013,10/16/2013,R,,F081,1590,2,19,790,453,408,2,8,,
373LA_1617_F081_F,373,2013,10/22/2013,F,,F081,1617,2,4,874,454,412,24,8,,
373LA_1618_F081_R,373,2013,10/22/2013,R,,F081,1618,2,5,817,478,433,24,9,,
373LA_1624_F081_R,373,2013,10/22/2013,R,,F081,1624,2,11,702,478,404,1,21,,
373LA_1583_F081_F,373,2013,10/16/2013,F,,F081,1583,2,12,725,442,396,2,8,,
373LA_1623_F081_R,373,2013,10/22/2013,R,,F081,1623,2,10,780,453,409,1,15,,
373LA_1620_F081_F,373,2013,10/22/2013,F,,F081,1620,2,7,868,462,419,24,7,,
373LA_1592_F081_R,373,2013,10/16/2013,R,,F081,1592,2,21,1057,498,450,1,14,,
373LA_1604_F081_R,373,2013,10/16/2013,R,,F081,1604,2,33,922,477,431,2,12,,
373LA_1622_F081_R,373,2013,10/22/2013,R,,F081,1622,2,9,927,477,433,1,19,,
373LA_1577_F081_F,373,2013,10/16/2013,F,,F081,1577,2,6,769,452,405,1,9,,
373LA_1585_F081_R,373,2013,10/16/2013,R,,F081,1585,2,14,750,443,399,1,15,,
373LA_1584_F081_R,373,2013,10/16/2013,R,,F081,1584,1,13,742,486,435,2,21,,c.l. net
373LA_1586_F081_R,373,2013,10/16/2013,R,,F081,1586,2,15,632,451,407,,14,,
373LA_1588_F081_R,373,2013,10/16/2013,R,,F081,1588,2,17,768,453,408,1,9,,
373LA_1589_F081_R,373,2013,10/16/2013,R,,F081,1589,2,18,777,454,406,1,11,,
373LA_1596_F081_R,373,2013,10/16/2013,R,,F081,1596,2,25,660,451,408,1,11,,
373LA_1621_F081_R,373,2013,10/22/2013,R,,F081,1621,1,8,834,459,412,2,12,,"double pit,*13133(new);c.l. net"
373LA_1576_F081_F,373,2013,10/16/2013,F,,F081,1576,2,5,911,460,415,2,11,,
373LA_1603_F081_R,373,2013,10/16/2013,R,,F081,1603,2,32,910,494,450,1,27,,large belly scar
373LA_1579_F081_F,373,2013,10/16/2013,F,,F081,1579,2,8,506,404,360,,4,,
373LA_1640_F081_R,373,2013,10/22/2013,R,,F081,1640,2,27,830,438,394,24,9,,
373LA_1602_F081_R,373,2013,10/16/2013,R,,F081,1602,2,31,446,375,337,,3,,
373LA_1625_F081_R,373,2013,10/22/2013,R,,F081,1625,2,12,780,442,400,1,,,
373LA_1601_F081_R,373,2013,10/16/2013,R,,F081,1601,2,30,846,456,418,,5,,
373LA_1600_F081_R,373,2013,10/16/2013,R,,F081,1600,2,29,788,456,411,1,8,,
373LA_1599_F081_R,373,2013,10/16/2013,R,,F081,1599,2,28,802,465,418,1,13,,
373LA_1619_F081_F,373,2013,10/22/2013,F,,F081,1619,2,6,775,481,430,24,7,,
373LA_1523_F081_R,373,2013,5/29/2013,R,,F081,1523,3,5,630,,393,,6,,P.B.'s crew; sonotronics tag 513_10
373LA_1535_F081_F,373,2013,5/29/2013,F,,F081,1535,3,17,898,,416,,,Y,P.B.'s crew; didn't recover after surgery
373LA_1534_F081_R,373,2013,5/29/2013,R,,F081,1534,3,16,735,,401,,13,Y,P.B.'s crew; angling mortality
373LA_1533_F081_F,373,2013,5/29/2013,F,,F081,1533,3,15,583,,379,,5,,P.B.'s crew; too small for surgery
373LA_1532_F081_R,373,2013,5/29/2013,R,,F081,1532,3,14,867,,448,,,,P.B.'s crew; has acoustic tag
373LA_1531_F081_F,373,2013,5/29/2013,F,,F081,1531,3,13,272,,291,,3,,P.B.'s crew; too small for surgery
373LA_1530_F081_F,373,2013,5/29/2013,F,,F081,1530,3,12,367,,319,,4,,P.B.'s crew; too small for surgery
373LA_1529_F081_F,373,2013,5/29/2013,F,,F081,1529,3,11,574,,370,,5,,P.b.'s crew; too small for surgery
373LA_1528_F081_R,373,2013,5/29/2013,R,,F081,1528,3,10,777,,408,,9,,P.B.'s crew; sonotronics tag 513_27
373LA_1527_F081_R,373,2013,5/29/2013,R,,F081,1527,3,9,676,,390,,8,,P.B.'s crew; sonotronics tag 513_9
373LA_1526_F081_F,373,2013,5/29/2013,F,,F081,1526,3,8,965,,434,,7,,P.B.'s crew; sonotronics tag 513_28
373LA_1536_F081_F,373,2013,5/30/2013,F,,F081,1536,3,1,911,,428,,10,,P.B.'s crew;sonotronics tag 3
373LA_1524_F081_F,373,2013,5/29/2013,F,,F081,1524,3,6,780,,422,,,,P.B.'s crew; sonotronics tag 513_7
373LA_1519_F081_R,373,2013,5/29/2013,R,,F081,1519,3,1,792,,406,,13,,P.B.'s crew;sonotronics tag 1
373LA_1522_F081_R,373,2013,5/29/2013,R,,F081,1522,3,4,753,,410,,9,,P.B.'s crew; sonotronics tag  513_17
373LA_1521_F081_R,373,2013,5/29/2013,R,,F081,1521,3,3,858,,428,,13,,P.B.'s crew; sonotronics tag 8
373LA_1520_F081_F,373,2013,5/29/2013,F,,F081,1520,3,2,760,,421,,,,P.B.'s crew; sonotronics tag12
373LA_1562_F081_R,373,2013,10/10/2013,R,,F081,1562,2,4,887,470,418,1,18,,removed vi;can't read
373LA_1518_F081_R,373,2013,5/24/2013,R,,F081,1518,1,7,689,452,408,,15,,deep net;given sonic tag 513-20 on May 30/13 by P.B.'s crew
373LA_1537_F081_F,373,2013,5/30/2013,F,,F081,1537,3,2,543,,367,,,,P.B.'s crew; sonotronics tag 7
373LA_1516_F081_F,373,2013,5/24/2013,F,,F081,1516,1,5,589,428,388,,5,,c.l. net
373LA_1515_F081_F,373,2013,5/24/2013,F,,F081,1515,1,4,702,446,404,,8,,c.l. net
373LA_1514_F081_F,373,2013,5/24/2013,F,,F081,1514,1,3,911,495,454,,,,deep net
373LA_1513_F081_F,373,2013,5/24/2013,F,,F081,1513,1,2,775,470,420,,9,,deep net
373LA_1512_F081_F,373,2013,5/24/2013,F,,F081,1512,1,1,645,439,392,,7,,deep net;given sonotronics tag 513_6 May30/13 by P.B.'s crew
373LA_1525_F081_R,373,2013,5/29/2013,R,,F081,1525,3,7,765,,427,,12,,P.B.'s crew; sonotronics tag 513_4
373LA_1557_F081_R,373,2013,6/13/2013,R,,F081,1557,1,3,849,491,444,,11,,c.l. net
373LA_1517_F081_R,373,2013,5/24/2013,R,,F081,1517,1,6,719,466,423,,21,,deep net
373LA_1643_F081_R,373,2013,10/22/2013,R,,F081,1643,2,30,883,456,414,2,10,,
373LA_1561_F081_F,373,2013,10/10/2013,F,,F081,1561,2,3,723,448,406,1,8,,
373LA_1560_F081_F,373,2013,10/10/2013,F,,F081,1560,2,2,868,477,428,1,7,,
373LA_1558_F081_R,373,2013,10/1/2013,R,,F081,1558,1,1,599,424,381,,8,,shallow net;deformed lower jaw
373LA_1556_F081_F,373,2013,6/13/2013,F,,F081,1556,1,2,725,453,407,,8,,deep net
373LA_1555_F081_F,373,2013,6/13/2013,F,,F081,1555,1,1,829,459,418,,7,,c.l. net
373LA_1554_F081_R,373,2013,6/6/2013,R,,F081,1554,1,1,612,423,382,,8,,deep net
373LA_1553_F081_F,373,2013,5/30/2013,F,,F081,1553,1,18,124,250,228,,2,,c.l. net
373LA_1552_F081_F,373,2013,5/30/2013,F,,F081,1552,3,17,275,324,290,,3,Y,angling mortality-P.B.'s crew
373LA_1551_F081_F,373,2013,5/30/2013,F,,F081,1551,1,16,292,337,300,,4,,deep net
373LA_1550_F081_F,373,2013,5/30/2013,F,,F081,1550,1,15,330,349,318,,2,,deep net
373LA_1540_F081_R,373,2013,5/30/2013,R,,F081,1540,3,5,783,,417,,,,P.B.'s crew; sonotronics tag 10; possible misread of tag *12816 or *12864;cloudy eyes
373LA_1538_F081_R,373,2013,5/30/2013,R,,F081,1538,3,3,717,,415,,12,,P.B.'s crew; sonotronics tag 9
373LA_1559_F081_F,373,2013,10/10/2013,F,,F081,1559,2,1,1150,525,472,1,9,,
373LA_1549_F081_R,373,2013,5/30/2013,R,,F081,1549,3,14,450,,373,,8,,P.B.'s crew; too small for surgery
373LA_1539_F081_R,373,2013,5/30/2013,R,,F081,1539,3,4,746,,409,,22,,P.B.'s crew; sonotronics tag 2
373LA_1541_F081_R,373,2013,5/30/2013,R,,F081,1541,3,6,935,,432,,8,,P.B.'s crew;sonotronics tag 513_30; possible misread of tag
373LA_1542_F081_R,373,2013,5/30/2013,R,,F081,1542,3,7,639,,385,,5,,P.B.'s crew; sonotronics tag 513_5
373LA_1543_F081_R,373,2013,5/30/2013,R,,F081,1543,3,8,640,,389,,15,,P.B.'s crew; sonotronics tag 513_20; cloudy eyes
373LA_1544_F081_F,373,2013,5/30/2013,F,,F081,1544,3,9,781,,405,,,,P.B.'s crew; sonotronics tag 513_15
373LA_1545_F081_F,373,2013,5/30/2013,F,,F081,1545,3,10,746,,415,,,,P.B.'s crew; sonotronics tag 513_29
373LA_1546_F081_R,373,2013,5/30/2013,R,,F081,1546,3,11,668,,399,,8,,P.B.'s crew; sonotronics tag 513_8
373LA_1547_F081_R,373,2013,5/30/2013,R,,F081,1547,3,12,703,,398,,12,,P.B.'s crew; already has acoustic tag
373LA_1548_F081_R,373,2013,5/30/2013,R,,F081,1548,3,13,776,,404,,13,,P.B.'s crew; already has acoustic tag
373LA_1831_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1831,2,25,778,460,415,1,9,,
373LA_1796_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1796,2,25,710,440,400,2,10,,Tight
373LA_1811_F081_R,373,2014,10/20/2014,R,10/20/2014,F081,1811,3,2,850,461,417,2,11,,Ripe
373LA_1829_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1829,2,23,783,459,415,1,16,,
373LA_1828_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1828,2,22,1445,553,498,1,19,,Old acoustic tag
373LA_1827_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1827,2,21,768,446,404,1,11,,
373LA_1826_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1826,2,20,814,482,430,1,12,,
373LA_1825_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1825,2,19,729,433,393,2,8,,R&R
373LA_1830_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1830,2,24,727,436,395,1,10,,
373LA_1812_F081_R,373,2014,10/20/2014,R,10/20/2014,F081,1812,3,3,820,448,404,,,,
373LA_1813_F081_R,373,2014,10/20/2014,R,10/20/2014,F081,1813,3,4,752,448,408,1,12,,
373LA_1793_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1793,2,22,822,470,422,1,,,
373LA_1814_F081_R,373,2014,10/20/2014,R,10/20/2014,F081,1814,3,5,658,436,396,2,6,,Ripe; Acoustic tag
373LA_1797_F081_F,373,2014,10/17/2014,F,10/17/2014,F081,1797,2,26,841,463,414,1,6,,
373LA_1795_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1795,2,24,871,488,436,1,13,,Acoustic tag
373LA_1794_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1794,2,23,960,504,455,1,12,,
373LA_1832_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1832,2,26,671,,407,1,12,,New acoustic tag; Caudal tag
373LA_1819_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1819,2,13,792,465,417,1,14,,
373LA_1770_F081_R,373,2014,10/20/2014,R,10/20/2014,F081,1770,3,1,785,459,410,2,5,,VI tag loss?; R&R
373LA_1772_F081_F,373,2014,10/21/2014,F,10/21/2014,F081,1772,2,2,605,425,382,1,4,,
373LA_1866_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1866,3,14373086,727,,406,,9,,AC surgeon
373LA_1757_F081_R,373,2014,09/26/2014,R,09/26/2014,F081,1757,1,1,708,447,408,,,,
373LA_1824_F081_F,373,2014,10/21/2014,F,10/21/2014,F081,1824,2,18,588,428,388,1,6,,
373LA_1822_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1822,2,16,752,459,410,1,19,,
373LA_1821_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1821,2,15,840,482,465,2,11,,Ripe
373LA_1820_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1820,2,14,745,455,410,1,16,,D26710?
373LA_1818_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1818,2,12,783,454,411,1,10,,
373LA_1817_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1817,2,11,934,494,452,1,,,Acoustic tag new this year
373LA_1771_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1771,2,1,750,461,417,2,6,,
373LA_1833_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1833,2,27,741,445,401,1,16,,
373LA_1773_F081_F,373,2014,10/21/2014,F,10/21/2014,F081,1773,2,3,224,298,269,,2,,Red fins (stressed)
373LA_1774_F081_F,373,2014,10/21/2014,F,10/21/2014,F081,1774,2,4,533,419,378,1,8,,
373LA_1775_F081_F,373,2014,10/21/2014,F,10/21/2014,F081,1775,2,5,633,440,394,1,5,,
373LA_1776_F081_F,373,2014,10/21/2014,F,10/21/2014,F081,1776,2,6,845,450,407,2,7,,R&R; Old acoustic tag
373LA_1777_F081_F,373,2014,10/21/2014,F,10/21/2014,F081,1777,2,7,732,437,393,2,8,,
373LA_1778_F081_F,373,2014,10/21/2014,F,10/21/2014,F081,1778,2,8,73,217,194,,2,,
373LA_1815_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1815,2,9,736,478,399,1,12,,
373LA_1816_F081_R,373,2014,10/21/2014,R,10/21/2014,F081,1816,2,10,966,487,442,1,20,,
373LA_1863_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1863,3,14373083,732,,443,,20,,LH surgeon
373LA_1842_F081_R,373,2014,10/14/2014,R,10/14/2014,F081,1842,2,9,803,470,423,1,16,,
373LA_1783_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1783,2,12,832,457,410,,8,,D57? Frayed dorsal fin
373LA_1782_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1782,2,11,946,477,432,1,13,,Acoustic tag
373LA_1781_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1781,2,10,780,458,414,1,9,,2015 acoustic tag
373LA_1780_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1780,2,9,1020,501,451,1,15,,D4610?; Acoustic tag
373LA_1700_F081_R,373,2014,05/23/2014,R,05/23/2014,F081,1700,3,4,735,487,436,,7,,No new nick added. Possibly an old RP. No sex.
373LA_1864_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1864,3,14373084,671,,402,,5,,LH surgeon
373LA_1870_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1870,3,14373090,860,476,430,,,,lavaged (#14); caught by rock face
373LA_1769_F081_F,373,2014,10/17/2014,F,10/17/2014,F081,1769,3,7,517,410,368,,3,,
373LA_1839_F081_F,373,2014,10/14/2014,F,10/14/2014,F081,1839,2,6,739,448,405,,6,,no nicks but had PIT tag
373LA_1702_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1702,3,2,548,406,364,,3,,Did not check dorsal marks. No sex.
373LA_1701_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1701,3,1,961,481,432,,11,,Did not check dorsal marks. No sex.
373LA_1869_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1869,3,14373089,1101,515,470,,,,lavaged (#11); caught by rock face; mostly empty stomach with some fish parts
373LA_1868_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1868,3,14373088,789,,413,,10,,
373LA_1768_F081_F,373,2014,10/17/2014,F,10/17/2014,F081,1768,1,6,614,434,389,,5,,
373LA_1767_F081_F,373,2014,10/17/2014,F,10/17/2014,F081,1767,2,5,757,440,394,,6,,
373LA_1766_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1766,2,4,819,470,425,1,,,Old nick: D6?
373LA_1758_F081_F,373,2014,10/14/2014,F,10/14/2014,F081,1758,2,1,781,467,422,2,7,,R&R
373LA_1779_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1779,2,8,921,453,414,2,13,,Has acoustic tag; Marked D3 by accident; Possibly female
373LA_1786_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1786,2,15,790,464,418,1,12,,
373LA_1759_F081_F,373,2014,10/14/2014,F,10/14/2014,F081,1759,2,2,577,405,364,,4,,Reddish fins
373LA_1788_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1788,2,17,803,474,424,1,8,,
373LA_1789_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1789,2,18,882,480,431,1,8,,
373LA_1790_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1790,2,19,841,464,420,1,9,,
373LA_1791_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1791,2,20,772,461,417,1,9,,
373LA_1760_F081_R,373,2014,10/14/2014,R,10/14/2014,F081,1760,2,3,832,463,416,1,12,,Old surgery fish (acoustic tag)
373LA_1761_F081_F,373,2014,10/14/2014,F,10/14/2014,F081,1761,1,4,138,268,241,,3,,Parr marks; tiny trout
373LA_1865_F081_F,373,2014,05/28/2014,F,05/28/2014,F081,1865,3,14373085,814,,418,,9,,LH surgeon
373LA_1841_F081_R,373,2014,10/14/2014,R,10/14/2014,F081,1841,2,8,795,456,413,1,10,,
373LA_1787_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1787,2,16,797,460,415,1,6,,
373LA_1840_F081_R,373,2014,10/14/2014,R,10/14/2014,F081,1840,2,7,946,486,439,1,18,,
373LA_1703_F081_F,373,2014,05/29/2014,F,05/29/2014,F081,1703,3,1,620,421,377,,4,,Lee's surgery fish. No sex.
373LA_1697_F081_F,373,2014,05/23/2014,F,05/23/2014,F081,1697,3,1,784,498,448,,12,,No sex.
373LA_1698_F081_F,373,2014,05/23/2014,F,05/23/2014,F081,1698,3,2,597,430,389,,6,,No sex.
373LA_1792_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1792,2,21,745,440,395,2,7,,Ripe
373LA_1762_F081_F,373,2014,10/14/2014,F,10/14/2014,F081,1762,1,5,4,81,74,,,,Clipped adipose fin as ID mark; Parr marks; YOY
373LA_1785_F081_R,373,2014,10/17/2014,R,10/17/2014,F081,1785,2,14,763,452,407,1,7,,
